,Player,Nation,Pos,Squad,Comp,Age,Born,90s,MP,Starts,Min,Dribblers_Tackle_W%,Tackles_per90,Tackles_Won_per90,Tackles_Def_3rd_per90,Tackles_Mid_3rd_per90,Tackles_Att_3rd_per90,Dribblers_Tackled_per90,Dribblers_Challenged_per90,Dribblers_Tackle_Lost_per90,Blocks_per90,Shots_Blocked_per90,Passes_Blocked_Def_per90,Interceptions_per90,Tackles+Interceptions_per90,Clearances_per90,Errors_Shots_per90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per90,Pass_Dead_Shot_per90,Take_Ons_Shot_per90,Shot-Shot_per90,Fouls_drawn_Shot_per90,Defensive_Shot_per90,Pass_Live_Goal_per90,Pass_Dead_Goal_per90,Take_Ons_Goal_per90,Shot_Goal_per90,Fouls_Drawn_Goal_per90,Defensive_Goal_per90,Passes_Total_Cmp%,Passes_Short_Cmp%,Passes_Medium_Cmp%,Passes_Long_Cmp%,Passes_Total_Cmp_per90,Passes_Total_Att_per90,Passes_TotDist_per90,Passes_PrgDist_per90,Passes_Short_Cmp_per90,Passes_Short_Att_per90,Passes_Medium_Cmp_per90,Passes_Medium_Att_per90,Passes_Long_Cmp_per90,Passes_Long_Att_per90,Assists_per90,xAG_per90_x,xA_per90,A-xAG_per90,Key_Passes_per90,Passes_1/3_per90,Passes_Penalty_Area_per90,Crosses_Penalty_Area_per90,Progressive_Passes_per90,Passes_Attempted_per90,Live_Ball_Passes_per90,Dead_Ball_Passes_per90,Free_Kick_Passes_per90,Through_Balls_per90,Switches_per90,Crosses_per90,Throw_Ins_Taken_per90,Corner_Kicks_per90,In_Corner_Kicks_per90,Out_Corner_Kicks_per90,Str_Corner_Kicks_per90,Passes_Cmp_per90,Passes_Offside_per90,Passes_Blocked_Off_per90,PK,PK_Attempted,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90_y,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Yellow_per90,Red_per90,Prg_Carries_per90,Prg_Passes_per90,Prg_Passes_Received_per90,Take_Ons_Succ%,Tackled_Take_Ons%,Touches_per90,Touches_Def_Pen_per90,Touches_Def_3rd_per90,Touches_Mid_3rd_per90,Touches_Att_3rd_per90,Touches_Att_Pen_per90,Tocuhes_Live_Balls_per90,Take_Ons_Attempted_per90,Take_Ons_Succ_per90,Tackled_Take_Ons_per90,Carries_per90,Total_Distance_per90,Progressive_Distance_Carried_per90,Progressive_Carries_per90,1/3_Carries_per90,Carries_Penalty_Area_per90,Miscontrols_per90,Dispossessed_per90,Passes_Received_per90,Progressive_Passes_Received_per90,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Main_Pos,Secondary_Pos,Total_90s
535,Pavel Kadeřábek,cz CZE,"DF,MF",Hoffenheim,de Bundesliga,29,1992,13.3,19,14,1195,31.3,0.83,0.75,0.45,0.23,0.15,0.38,1.2,0.83,1.35,0.45,0.9,0.98,1.8,1.65,0.0,2.33,0.23,2.18,0.0,0.08,0.08,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,72.6,81.5,75.8,58.3,37.67,51.88,605.64,221.35,19.25,23.61,15.04,19.85,2.63,4.51,0.15,0.22,0.27,-0.07,1.58,2.18,1.28,0.68,4.21,51.88,42.03,9.47,0.38,0.0,0.08,3.53,9.1,0.0,0.0,0.0,0.0,37.67,0.38,1.13,0.0,0.0,0.08,0.23,0.08,0.23,0.18,0.22,0.4,0.18,0.4,0.38,0.0,2.03,4.21,7.82,25.0,75.0,60.23,2.78,13.91,25.26,21.35,3.16,60.23,0.3,0.08,0.23,27.07,131.95,72.63,2.03,1.5,0.08,1.13,0.0,35.86,7.82,18.2,0.83,0.15,0.09,0.5,10.2,0,0,0,2.3,2.3,0.21,-1.3,-1.3,DF,MF,13.3
536,Paweł Dawidowicz,pl POL,DF,Hellas Verona,it Serie A,26,1995,13.3,17,13,1198,64.0,2.26,1.35,1.2,0.75,0.3,1.2,1.88,0.68,1.05,0.83,0.23,1.58,3.83,3.98,0.0,0.83,0.08,0.53,0.0,0.0,0.0,0.08,0.23,0.08,0.0,0.0,0.0,0.0,0.0,85.2,90.6,87.5,71.9,38.42,45.11,652.41,224.29,18.12,20.0,16.84,19.25,3.08,4.29,0.0,0.02,0.02,-0.02,0.45,3.16,0.23,0.0,3.76,45.11,43.46,1.43,0.9,0.0,0.08,0.45,0.53,0.0,0.0,0.0,0.0,38.42,0.23,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,0.23,0.0,1.2,3.76,0.98,100.0,0.0,56.92,6.17,22.63,28.5,6.32,1.2,56.92,0.38,0.38,0.0,31.05,158.5,82.71,1.2,1.43,0.08,0.53,0.15,32.86,0.98,0.0,0.45,0.0,0.0,0.0,9.7,0,0,0,0.5,0.5,0.08,-0.5,-0.5,DF,None,13.3
537,Pedro Chirivella,es ESP,MF,Nantes,fr Ligue 1,24,1997,29.3,31,31,2637,35.7,1.67,1.06,0.48,0.89,0.31,0.85,2.39,1.54,0.78,0.07,0.72,1.26,2.94,0.38,0.0,2.08,0.14,2.01,0.0,0.03,0.0,0.0,0.03,0.14,0.0,0.0,0.0,0.0,0.0,84.8,92.2,91.3,65.8,49.73,58.67,947.61,252.76,20.48,22.22,19.62,21.5,7.88,11.98,0.03,0.04,0.05,-0.01,0.85,7.27,0.61,0.03,7.37,58.67,55.8,2.7,1.91,0.14,1.23,0.27,0.17,0.1,0.07,0.03,0.0,49.73,0.17,0.89,0.0,0.0,0.1,0.14,0.1,0.14,0.03,0.04,0.08,0.03,0.08,0.2,0.0,0.44,7.37,1.16,50.0,50.0,65.7,0.72,9.66,44.44,11.88,0.72,65.7,0.55,0.27,0.27,39.15,159.73,65.6,0.44,0.75,0.07,0.48,0.31,47.3,1.16,28.6,0.72,0.2,0.14,0.5,21.2,0,0,0,1.0,1.0,0.05,2.0,2.0,MF,None,29.3
538,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,23,1998,17.5,28,17,1575,70.8,2.06,1.26,1.14,0.63,0.29,0.97,1.37,0.4,0.74,0.29,0.46,1.43,3.49,1.66,0.11,1.66,0.29,1.37,0.17,0.0,0.11,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,77.3,88.6,78.4,53.6,46.86,60.63,723.31,244.8,24.34,27.49,18.0,22.97,2.57,4.8,0.06,0.14,0.12,-0.09,0.74,2.57,1.66,0.57,4.0,60.63,50.57,9.94,0.69,0.0,0.23,4.17,9.2,0.06,0.0,0.0,0.0,46.86,0.11,1.83,0.0,0.0,0.0,0.06,0.0,0.06,0.04,0.14,0.19,0.04,0.19,0.17,0.0,2.86,4.0,8.46,48.6,51.4,72.11,2.86,20.29,28.63,23.83,1.71,72.11,2.0,0.97,1.03,37.6,189.14,99.71,2.86,1.66,0.4,1.49,0.8,42.34,8.46,28.6,0.8,0.23,0.0,0.0,19.1,0,0,0,0.8,0.8,0.05,-0.8,-0.8,DF,None,17.5
539,Phil Foden,eng ENG,FW,Manchester City,eng Premier League,21,2000,23.6,28,24,2128,41.2,0.68,0.34,0.42,0.17,0.08,0.3,0.72,0.42,0.38,0.0,0.38,0.47,1.14,0.21,0.0,3.76,0.55,2.67,0.55,0.13,0.3,0.08,0.04,0.34,0.13,0.0,0.08,0.0,0.0,79.9,91.1,79.9,48.7,37.33,46.69,546.99,111.06,22.97,25.21,9.96,12.46,2.37,4.87,0.21,0.27,0.22,-0.06,1.69,2.12,1.57,0.38,4.15,46.69,42.16,4.41,0.81,0.3,0.34,5.59,0.3,2.75,1.36,0.97,0.0,37.33,0.13,1.36,0.0,0.0,0.38,0.59,0.38,0.59,0.4,0.27,0.66,0.4,0.66,0.04,0.0,3.01,4.15,10.51,63.8,36.2,55.21,0.25,2.8,18.05,34.75,5.81,55.21,2.46,1.57,0.89,36.95,187.97,82.25,3.01,1.82,1.65,2.03,1.44,43.35,10.51,38.6,2.41,0.93,0.16,0.41,14.5,0,0,0,9.4,9.4,0.17,-0.4,-0.4,FW,None,23.6
540,Philipp Lienhart,at AUT,DF,Freiburg,de Bundesliga,25,1996,31.9,32,32,2870,54.2,0.75,0.41,0.53,0.19,0.03,0.41,0.75,0.34,1.03,0.72,0.31,1.57,2.32,4.95,0.03,0.82,0.03,0.6,0.06,0.0,0.13,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,84.9,88.3,93.1,62.9,46.74,55.08,1015.27,337.99,11.13,12.6,28.5,30.6,6.9,10.97,0.0,0.02,0.02,-0.02,0.13,2.54,0.16,0.03,3.17,55.08,53.07,1.91,1.69,0.03,0.63,0.25,0.22,0.0,0.0,0.0,0.0,46.74,0.09,0.34,0.0,0.0,0.16,0.16,0.16,0.16,0.1,0.02,0.12,0.1,0.12,0.06,0.0,0.5,3.17,0.19,80.0,20.0,65.55,8.56,36.8,27.24,1.94,0.78,65.55,0.16,0.13,0.03,36.99,221.22,110.06,0.5,0.19,0.06,0.6,0.09,39.72,0.19,36.8,0.6,0.22,0.26,0.71,9.2,0,0,0,3.3,3.3,0.19,1.7,1.7,DF,None,31.9
541,Piero Hincapié,ec ECU,DF,Leverkusen,de Bundesliga,19,2002,19.5,27,20,1754,76.0,1.69,1.18,1.18,0.41,0.1,0.97,1.28,0.31,1.74,0.77,0.97,1.69,3.38,2.87,0.1,0.87,0.21,0.82,0.0,0.0,0.05,0.0,0.0,0.15,0.0,0.0,0.05,0.0,0.0,81.1,92.4,87.1,48.9,49.79,61.44,833.64,291.95,22.51,24.36,22.56,25.9,3.49,7.13,0.1,0.06,0.08,0.04,0.51,2.51,0.46,0.21,3.74,61.44,54.36,7.03,0.72,0.1,0.05,1.03,5.33,0.0,0.0,0.0,0.0,49.79,0.05,1.49,0.0,0.0,0.05,0.15,0.05,0.15,0.03,0.06,0.09,0.03,0.09,0.26,0.0,2.21,3.74,1.74,51.7,48.3,74.15,7.08,29.33,39.28,5.85,0.67,74.15,1.49,0.77,0.72,43.59,249.85,144.36,2.21,1.03,0.05,1.33,0.67,44.87,1.74,11.1,0.46,0.05,0.11,1.0,15.1,0,0,0,0.6,0.6,0.07,0.4,0.4,DF,None,19.5
542,Pierre Højbjerg,dk DEN,MF,Tottenham,eng Premier League,25,1995,35.5,36,36,3196,44.7,2.2,1.27,0.87,1.07,0.25,1.07,2.39,1.32,1.72,0.37,1.35,1.35,3.55,1.52,0.0,2.42,0.2,2.0,0.08,0.17,0.03,0.03,0.11,0.2,0.0,0.0,0.0,0.0,0.0,89.0,93.0,91.3,72.1,64.42,72.39,1067.15,304.23,31.41,33.77,24.7,27.07,5.46,7.58,0.06,0.06,0.08,-0.01,0.7,6.45,1.01,0.08,6.82,72.39,68.96,3.21,2.68,0.23,0.79,0.51,0.37,0.06,0.0,0.0,0.0,64.42,0.23,0.28,0.0,0.0,0.06,0.11,0.06,0.11,0.05,0.06,0.12,0.05,0.12,0.08,0.0,1.3,6.82,1.32,70.0,30.0,81.77,3.24,20.11,50.03,12.51,0.85,81.77,1.69,1.18,0.51,49.72,235.61,113.58,1.3,1.18,0.2,0.9,0.62,59.21,1.32,32.3,0.87,0.28,0.06,0.2,22.2,1,0,0,1.9,1.9,0.06,0.1,0.1,MF,None,35.5
543,Pierre Lees-Melou,fr FRA,MF,Norwich City,eng Premier League,28,1993,25.2,33,27,2265,27.2,2.3,1.43,0.91,1.15,0.24,0.99,3.65,2.66,1.47,0.44,1.03,0.99,3.29,0.91,0.0,2.18,0.08,1.9,0.04,0.04,0.04,0.04,0.12,0.04,0.0,0.0,0.0,0.04,0.0,78.1,85.5,84.3,63.3,32.02,40.99,550.63,162.9,16.39,19.17,10.0,11.87,4.25,6.71,0.0,0.08,0.1,-0.08,0.99,3.21,1.03,0.36,4.52,40.99,40.16,0.79,0.32,0.28,1.11,1.31,0.36,0.04,0.04,0.0,0.0,32.02,0.04,0.95,0.0,0.0,0.04,0.04,0.04,0.04,0.06,0.08,0.14,0.06,0.14,0.2,0.0,1.31,4.52,2.38,63.3,36.7,50.2,3.02,14.29,24.44,12.22,0.91,50.2,1.19,0.75,0.44,29.44,136.23,60.83,1.31,1.03,0.24,1.07,0.67,32.62,2.38,27.3,1.31,0.36,0.03,0.11,24.5,0,0,0,1.6,1.6,0.05,-0.6,-0.6,MF,None,25.2
544,Piotr Zieliński,pl POL,MF,Napoli,it Serie A,27,1994,23.2,35,26,2086,28.6,0.82,0.52,0.22,0.39,0.22,0.26,0.91,0.65,0.56,0.09,0.47,0.34,1.16,0.17,0.0,3.96,0.6,3.15,0.3,0.09,0.17,0.13,0.13,0.47,0.09,0.0,0.04,0.0,0.0,83.0,89.1,82.5,70.3,41.12,49.57,569.74,166.12,22.84,25.65,12.41,15.04,2.24,3.19,0.22,0.17,0.18,0.05,2.16,3.75,1.72,0.26,5.52,49.57,46.08,3.23,0.39,0.17,0.04,1.51,0.13,1.21,0.3,0.3,0.0,41.12,0.26,1.03,0.0,0.0,0.26,0.47,0.26,0.47,0.15,0.17,0.31,0.15,0.31,0.04,0.0,2.16,5.52,4.09,47.2,52.8,57.59,0.47,5.78,30.56,21.47,2.97,57.59,1.55,0.73,0.82,34.27,168.49,78.66,2.16,2.03,0.13,1.68,0.73,44.74,4.09,34.9,1.86,0.65,0.14,0.4,20.0,1,0,0,3.4,3.4,0.08,2.6,2.6,MF,None,23.2
545,Portu,es ESP,"FW,MF",Real Sociedad,es La Liga,29,1992,17.7,37,17,1590,15.8,0.9,0.4,0.11,0.34,0.45,0.17,1.07,0.9,1.19,0.17,1.02,0.4,1.3,0.45,0.0,2.09,0.23,1.69,0.17,0.0,0.11,0.11,0.0,0.17,0.0,0.0,0.0,0.06,0.0,72.6,81.0,75.6,32.0,19.94,27.46,258.87,73.05,11.81,14.58,5.76,7.63,0.45,1.41,0.11,0.14,0.15,-0.03,1.02,1.07,1.24,0.28,2.32,27.46,26.1,1.24,0.11,0.17,0.0,1.98,0.51,0.4,0.11,0.06,0.0,19.94,0.11,1.02,1.0,1.0,0.06,0.17,0.0,0.11,0.16,0.14,0.3,0.12,0.26,0.28,0.0,2.49,2.32,8.47,50.0,50.0,36.84,0.51,4.18,14.24,18.87,4.86,36.78,1.02,0.51,0.51,21.86,116.89,64.69,2.49,1.07,1.07,1.92,1.07,25.93,8.47,37.5,1.36,0.51,0.0,0.0,14.7,0,1,1,2.9,2.1,0.09,-1.9,-2.1,FW,MF,17.7
546,Przemysław Frankowski,pl POL,DF,Lens,fr Ligue 1,26,1995,27.2,37,28,2448,48.6,2.1,1.43,0.81,0.99,0.29,1.32,2.72,1.4,0.99,0.0,0.99,1.03,3.12,1.91,0.0,2.5,0.29,2.13,0.07,0.15,0.07,0.07,0.0,0.26,0.0,0.0,0.0,0.04,0.0,79.8,89.2,81.5,60.3,42.5,53.27,657.54,177.9,22.21,24.89,15.99,19.63,2.57,4.26,0.18,0.14,0.13,0.05,1.36,2.21,1.21,0.37,3.27,53.27,44.52,8.42,0.29,0.15,0.18,2.61,7.94,0.18,0.07,0.11,0.0,42.5,0.33,1.43,0.0,0.0,0.22,0.4,0.22,0.4,0.09,0.13,0.22,0.09,0.22,0.18,0.0,1.95,3.27,8.2,42.1,57.9,63.97,2.46,15.29,27.5,21.76,2.32,63.97,1.4,0.59,0.81,35.11,171.1,79.67,1.95,1.62,0.26,1.43,0.62,39.23,8.2,38.2,1.25,0.48,0.18,0.46,17.9,0,0,0,2.4,2.4,0.07,3.6,3.6,DF,None,27.2
547,Quentin Merlin,fr FRA,"DF,MF",Nantes,fr Ligue 1,19,2002,21.4,28,21,1926,53.1,2.1,1.31,0.89,0.93,0.28,1.21,2.29,1.07,1.17,0.19,0.98,1.26,3.36,1.36,0.09,2.9,0.23,1.64,0.89,0.14,0.05,0.09,0.09,0.23,0.0,0.0,0.0,0.0,0.0,75.6,88.1,78.2,50.2,47.99,63.46,840.7,331.82,23.08,26.21,18.79,24.02,5.37,10.7,0.14,0.13,0.17,0.01,1.45,5.33,1.17,0.61,6.17,63.46,50.09,13.13,1.4,0.05,0.37,6.4,9.58,2.15,0.7,1.07,0.0,47.99,0.23,1.31,0.0,0.0,0.09,0.23,0.09,0.23,0.02,0.13,0.15,0.02,0.15,0.0,0.0,2.29,6.17,4.63,62.1,37.9,72.57,2.06,16.4,35.28,21.64,0.65,72.57,1.36,0.84,0.51,42.66,244.02,128.69,2.29,1.87,0.09,1.21,0.47,42.99,4.63,36.4,0.51,0.19,0.18,0.5,23.1,1,0,0,0.4,0.4,0.03,1.6,1.6,DF,MF,21.4
548,Rafael Borré,co COL,FW,Eint Frankfurt,de Bundesliga,25,1995,26.4,31,28,2378,21.2,1.17,0.83,0.15,0.49,0.53,0.27,1.25,0.98,0.91,0.15,0.76,0.19,1.36,0.34,0.0,2.5,0.34,1.74,0.0,0.23,0.3,0.23,0.0,0.23,0.0,0.08,0.04,0.0,0.0,70.5,78.9,70.5,66.7,18.52,26.29,255.3,47.01,11.06,14.02,5.53,7.84,0.76,1.14,0.15,0.13,0.1,0.02,1.1,1.21,0.87,0.04,2.27,26.29,24.39,1.82,0.04,0.15,0.04,0.76,0.27,0.04,0.0,0.0,0.0,18.52,0.08,1.17,0.0,0.0,0.3,0.45,0.3,0.45,0.29,0.13,0.42,0.29,0.42,0.19,0.0,1.63,2.27,6.36,51.8,48.2,37.69,0.38,2.23,18.03,18.07,3.94,37.69,2.12,1.1,1.02,22.5,96.06,38.45,1.63,1.06,0.61,3.6,1.14,27.42,6.36,45.3,2.01,0.91,0.15,0.33,14.5,0,0,0,7.5,7.5,0.14,0.5,0.5,FW,None,26.4
549,Rafael Leão,pt POR,FW,Milan,it Serie A,22,1999,28.9,34,31,2605,50.0,0.59,0.24,0.1,0.31,0.17,0.35,0.69,0.35,0.42,0.03,0.38,0.42,1.0,0.28,0.0,3.9,0.66,2.25,0.0,0.97,0.31,0.38,0.0,0.45,0.0,0.17,0.0,0.03,0.0,70.5,77.2,76.6,71.4,19.2,27.23,316.12,92.77,9.83,12.73,6.47,8.44,2.08,2.91,0.35,0.24,0.17,0.11,1.56,1.59,1.66,0.42,3.49,27.23,26.26,0.73,0.1,0.14,0.31,2.18,0.48,0.07,0.0,0.0,0.0,19.2,0.24,1.31,0.0,0.0,0.38,0.73,0.38,0.73,0.3,0.23,0.54,0.3,0.54,0.14,0.0,5.57,3.49,7.54,60.1,39.9,40.35,0.42,2.01,15.02,24.46,5.95,40.35,5.64,3.39,2.25,27.96,275.4,155.57,5.57,3.77,2.39,2.46,1.73,31.63,7.54,39.2,3.35,1.31,0.11,0.29,19.0,0,0,0,8.8,8.8,0.09,2.2,2.2,FW,None,28.9
550,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,30,1990,16.0,20,16,1438,61.5,2.38,0.94,0.75,0.94,0.69,1.5,2.44,0.94,1.44,0.69,0.75,1.62,4.0,2.19,0.0,1.63,0.19,1.44,0.0,0.06,0.12,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,81.8,90.8,88.6,55.5,48.25,59.0,877.56,343.56,20.25,22.31,22.38,25.25,4.75,8.56,0.06,0.03,0.04,0.03,0.5,5.38,0.62,0.12,5.62,59.0,56.0,2.81,1.44,0.19,0.62,0.62,1.38,0.0,0.0,0.0,0.0,48.25,0.19,1.19,0.0,0.0,0.06,0.13,0.06,0.13,0.07,0.03,0.1,0.07,0.1,0.38,0.0,0.75,5.62,0.88,50.0,50.0,69.44,4.75,24.56,36.31,9.0,1.12,69.44,0.88,0.44,0.44,40.5,176.62,87.62,0.75,1.38,0.0,0.75,0.31,43.62,0.88,16.7,0.75,0.13,0.08,0.5,12.3,0,0,0,1.1,1.1,0.09,-0.1,-0.1,DF,None,16.0
551,Raheem Sterling,eng ENG,FW,Manchester City,eng Premier League,26,1994,23.6,30,23,2128,43.5,0.97,0.42,0.13,0.47,0.38,0.42,0.97,0.55,0.51,0.0,0.51,0.51,1.48,0.13,0.0,3.93,0.42,3.05,0.04,0.51,0.17,0.17,0.0,0.21,0.0,0.0,0.08,0.13,0.0,81.1,90.9,81.4,48.3,30.25,37.29,387.29,73.26,20.3,22.33,7.8,9.58,0.59,1.23,0.21,0.23,0.19,-0.02,1.78,0.64,2.03,0.38,2.75,37.29,36.57,0.47,0.13,0.17,0.08,2.12,0.17,0.08,0.04,0.0,0.0,30.25,0.25,1.27,2.0,3.0,0.55,0.76,0.47,0.68,0.59,0.23,0.82,0.49,0.72,0.04,0.0,4.58,2.75,13.43,47.3,52.7,49.7,0.34,2.16,14.36,33.77,8.09,49.58,4.75,2.25,2.5,37.54,224.45,109.07,4.58,2.29,2.75,2.63,2.29,41.99,13.43,46.3,2.28,1.06,0.2,0.44,14.0,0,2,3,14.0,11.5,0.21,-1.0,-0.5,FW,None,23.6
552,Ramy Bensebaini,dz ALG,DF,Gladbach,de Bundesliga,26,1995,22.4,23,22,2020,61.4,1.88,1.34,1.07,0.67,0.13,1.21,1.96,0.76,1.47,0.31,1.16,1.74,3.62,3.44,0.04,1.45,0.19,1.07,0.09,0.0,0.04,0.04,0.13,0.13,0.0,0.0,0.04,0.0,0.0,81.2,89.1,86.8,58.3,46.7,57.5,808.35,280.0,21.25,23.84,20.27,23.35,4.24,7.28,0.04,0.04,0.06,0.0,0.58,2.37,0.45,0.13,3.21,57.5,51.25,5.89,1.34,0.09,0.22,0.67,4.42,0.04,0.0,0.0,0.0,46.7,0.36,1.16,2.0,2.0,0.18,0.22,0.09,0.13,0.17,0.04,0.22,0.1,0.14,0.27,0.0,1.16,3.21,2.95,55.2,44.8,70.98,5.85,26.96,35.49,9.24,1.74,70.89,1.29,0.71,0.58,37.63,175.45,93.08,1.16,0.76,0.18,1.25,0.58,43.04,2.95,25.0,1.25,0.31,0.07,0.29,17.4,1,2,2,3.7,2.1,0.07,0.3,-0.1,DF,None,22.4
553,Randal Kolo Muani,fr FRA,"FW,MF",Nantes,fr Ligue 1,22,1998,32.8,36,34,2948,40.0,0.85,0.43,0.21,0.3,0.34,0.3,0.76,0.46,0.43,0.09,0.34,0.18,1.04,0.95,0.0,2.53,0.4,1.62,0.0,0.27,0.21,0.4,0.03,0.21,0.0,0.09,0.03,0.06,0.0,67.3,78.7,65.6,47.6,11.22,16.68,143.38,23.72,6.89,8.75,3.08,4.7,0.3,0.64,0.12,0.13,0.1,-0.01,1.22,0.49,0.37,0.18,0.85,16.68,16.16,0.43,0.0,0.0,0.0,0.95,0.15,0.0,0.0,0.0,0.0,11.22,0.09,0.67,0.0,0.0,0.37,0.49,0.37,0.49,0.33,0.13,0.46,0.33,0.46,0.06,0.0,2.47,0.85,6.28,50.0,50.0,28.99,1.16,2.8,11.49,15.4,4.66,28.99,3.66,1.83,1.83,19.57,140.76,67.68,2.47,1.74,1.31,3.35,2.23,22.38,6.28,48.1,1.65,0.79,0.22,0.46,11.7,0,0,0,10.7,10.7,0.2,1.3,1.3,FW,MF,32.8
554,Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,27,1994,30.6,32,32,2757,48.5,2.45,1.24,0.82,1.37,0.26,1.05,2.16,1.11,0.69,0.26,0.42,1.63,4.08,0.88,0.03,1.11,0.07,0.85,0.03,0.03,0.07,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,72.3,80.7,75.2,48.9,22.39,30.95,347.42,108.95,11.18,13.86,8.33,11.08,1.47,3.01,0.03,0.02,0.03,0.01,0.29,1.9,0.29,0.16,2.97,30.95,30.29,0.49,0.26,0.03,0.03,0.75,0.13,0.0,0.0,0.0,0.0,22.39,0.16,0.78,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.02,0.06,0.03,0.06,0.2,0.0,0.56,2.97,1.37,57.9,42.1,39.67,1.27,8.73,24.87,6.47,0.78,39.67,0.62,0.36,0.26,16.73,76.18,27.35,0.56,0.49,0.16,0.92,0.39,20.62,1.37,15.4,0.42,0.07,0.0,0.0,18.8,0,0,0,1.0,1.0,0.08,-1.0,-1.0,MF,None,30.6
555,Raphaël Guerreiro,pt POR,DF,Dortmund,de Bundesliga,27,1993,19.9,23,21,1795,51.6,1.76,0.95,0.95,0.6,0.2,0.8,1.56,0.75,0.9,0.1,0.8,1.26,3.02,0.7,0.05,2.96,0.55,2.01,0.65,0.1,0.2,0.0,0.0,0.45,0.0,0.0,0.1,0.0,0.0,84.9,91.2,86.3,53.8,65.03,76.63,886.63,351.51,39.95,43.82,19.65,22.76,2.46,4.57,0.1,0.11,0.14,-0.01,1.41,4.82,1.11,0.25,5.93,76.63,66.53,9.85,1.96,0.1,0.1,1.96,7.04,0.85,0.2,0.4,0.05,65.03,0.25,1.11,1.0,1.0,0.2,0.3,0.15,0.25,0.14,0.1,0.25,0.1,0.21,0.05,0.0,3.07,5.93,4.77,53.1,46.9,86.63,2.21,21.06,43.52,22.71,1.46,86.58,2.46,1.31,1.16,51.06,242.36,136.53,3.07,2.61,0.35,1.51,0.65,60.55,4.77,31.3,1.6,0.5,0.09,0.3,25.4,8,1,1,2.9,2.1,0.06,1.1,0.9,DF,None,19.9
556,Raphaël Varane,fr FRA,DF,Manchester Utd,eng Premier League,28,1993,20.3,22,20,1831,45.5,1.38,0.94,1.03,0.3,0.05,0.49,1.08,0.59,0.89,0.44,0.44,0.89,2.27,4.04,0.05,0.44,0.1,0.44,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,87.7,90.0,92.8,70.2,49.95,56.95,1012.96,340.79,15.02,16.7,28.77,30.99,5.81,8.28,0.05,0.01,0.01,0.04,0.2,3.2,0.05,0.0,2.41,56.95,55.12,1.77,1.63,0.0,0.54,0.05,0.15,0.0,0.0,0.0,0.0,49.95,0.05,0.3,0.0,0.0,0.05,0.1,0.05,0.1,0.03,0.01,0.05,0.03,0.05,0.0,0.0,0.54,2.41,0.1,66.7,33.3,65.81,7.98,31.77,32.46,1.97,0.74,65.81,0.15,0.1,0.05,40.3,231.72,131.13,0.54,0.39,0.0,0.34,0.0,44.19,0.1,11.1,0.44,0.05,0.11,1.0,9.6,0,0,0,0.7,0.7,0.08,0.3,0.3,DF,None,20.3
557,Raphinha,br BRA,"FW,MF",Leeds United,eng Premier League,24,1996,32.4,35,34,2915,31.0,1.57,0.9,0.77,0.43,0.37,0.68,2.19,1.51,1.33,0.0,1.33,0.9,2.47,0.86,0.03,4.2,0.31,2.38,0.77,0.46,0.28,0.25,0.06,0.15,0.0,0.06,0.0,0.06,0.03,63.3,80.3,65.5,38.2,25.43,40.15,425.56,159.91,12.31,15.34,8.49,12.96,3.06,7.99,0.09,0.23,0.19,-0.14,2.01,2.81,1.51,0.34,4.14,40.15,34.29,5.8,1.42,0.49,0.62,5.0,1.94,2.35,1.6,0.43,0.0,25.43,0.06,1.17,4.0,4.0,0.34,0.43,0.22,0.31,0.31,0.23,0.54,0.22,0.45,0.22,0.0,2.75,4.14,8.83,42.5,57.5,55.43,1.42,7.65,23.24,25.49,4.01,55.31,4.51,1.91,2.59,30.59,185.03,88.86,2.75,1.7,1.23,3.06,1.08,36.57,8.83,25.0,2.59,0.65,0.08,0.33,21.4,10,4,4,10.2,7.0,0.08,0.8,0.0,FW,MF,32.4
