,Player,Nation,Pos,Squad,Comp,Age,Born,90s,MP,Starts,Min,Dribblers_Tackle_W%,Tackles_per90,Tackles_Won_per90,Tackles_Def_3rd_per90,Tackles_Mid_3rd_per90,Tackles_Att_3rd_per90,Dribblers_Tackled_per90,Dribblers_Challenged_per90,Dribblers_Tackle_Lost_per90,Blocks_per90,Shots_Blocked_per90,Passes_Blocked_Def_per90,Interceptions_per90,Tackles+Interceptions_per90,Clearances_per90,Errors_Shots_per90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per90,Pass_Dead_Shot_per90,Take_Ons_Shot_per90,Shot-Shot_per90,Fouls_drawn_Shot_per90,Defensive_Shot_per90,Pass_Live_Goal_per90,Pass_Dead_Goal_per90,Take_Ons_Goal_per90,Shot_Goal_per90,Fouls_Drawn_Goal_per90,Defensive_Goal_per90,Passes_Total_Cmp%,Passes_Short_Cmp%,Passes_Medium_Cmp%,Passes_Long_Cmp%,Passes_Total_Cmp_per90,Passes_Total_Att_per90,Passes_TotDist_per90,Passes_PrgDist_per90,Passes_Short_Cmp_per90,Passes_Short_Att_per90,Passes_Medium_Cmp_per90,Passes_Medium_Att_per90,Passes_Long_Cmp_per90,Passes_Long_Att_per90,Assists_per90,xAG_per90_x,xA_per90,A-xAG_per90,Key_Passes_per90,Passes_1/3_per90,Passes_Penalty_Area_per90,Crosses_Penalty_Area_per90,Progressive_Passes_per90,Passes_Attempted_per90,Live_Ball_Passes_per90,Dead_Ball_Passes_per90,Free_Kick_Passes_per90,Through_Balls_per90,Switches_per90,Crosses_per90,Throw_Ins_Taken_per90,Corner_Kicks_per90,In_Corner_Kicks_per90,Out_Corner_Kicks_per90,Str_Corner_Kicks_per90,Passes_Cmp_per90,Passes_Offside_per90,Passes_Blocked_Off_per90,PK,PK_Attempted,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90_y,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Yellow_per90,Red_per90,Prg_Carries_per90,Prg_Passes_per90,Prg_Passes_Received_per90,Take_Ons_Succ%,Tackled_Take_Ons%,Touches_per90,Touches_Def_Pen_per90,Touches_Def_3rd_per90,Touches_Mid_3rd_per90,Touches_Att_3rd_per90,Touches_Att_Pen_per90,Tocuhes_Live_Balls_per90,Take_Ons_Attempted_per90,Take_Ons_Succ_per90,Tackled_Take_Ons_per90,Carries_per90,Total_Distance_per90,Progressive_Distance_Carried_per90,Progressive_Carries_per90,1/3_Carries_per90,Carries_Penalty_Area_per90,Miscontrols_per90,Dispossessed_per90,Passes_Received_per90,Progressive_Passes_Received_per90,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Main_Pos,Secondary_Pos,Total_90s
162,Dominik Kohr,de GER,MF,Mainz 05,de Bundesliga,28,1994,25.5,30,27,2292,47.5,2.31,1.29,0.9,1.22,0.2,1.14,2.39,1.25,1.8,0.35,1.45,1.33,3.65,1.02,0.04,2.12,0.16,1.65,0.0,0.08,0.24,0.16,0.0,0.08,0.0,0.0,0.04,0.04,0.0,73.1,83.6,77.3,45.4,33.92,46.39,563.96,192.9,16.2,19.37,14.16,18.31,2.51,5.53,0.0,0.04,0.06,-0.04,0.63,4.35,0.63,0.0,5.65,46.39,44.67,1.53,1.33,0.16,0.31,0.2,0.2,0.0,0.0,0.0,0.0,33.92,0.2,0.94,0.0,0.0,0.12,0.12,0.12,0.12,0.09,0.04,0.13,0.09,0.13,0.43,0.0,0.67,5.65,1.53,45.5,45.5,56.75,2.24,13.49,34.0,9.8,1.25,56.75,0.86,0.39,0.39,26.67,110.04,43.69,0.67,0.59,0.12,0.75,0.31,30.55,1.53,20.5,1.53,0.31,0.08,0.38,20.5,0.0,0,0,2.3,2.3,0.06,0.7,0.7,MF,None,25.5
163,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,de Bundesliga,21,2000,27.2,31,28,2444,40.5,1.65,1.03,0.44,0.74,0.48,0.62,1.54,0.92,1.58,0.07,1.51,0.62,2.28,0.99,0.0,5.52,0.63,3.46,1.14,0.29,0.18,0.37,0.07,0.4,0.11,0.0,0.04,0.07,0.0,79.9,87.8,82.5,69.0,46.4,58.09,787.54,209.04,24.45,27.83,14.89,18.05,5.33,7.72,0.29,0.3,0.32,-0.0,2.57,3.93,1.69,0.33,5.55,58.09,50.48,7.35,2.43,0.59,0.88,4.3,2.06,2.5,0.7,1.1,0.07,46.4,0.26,1.69,1.0,1.0,0.22,0.52,0.18,0.48,0.2,0.3,0.5,0.17,0.47,0.18,0.07,2.76,5.55,5.77,50.5,39.0,70.15,1.03,8.64,35.0,27.57,2.06,70.11,3.86,1.95,1.51,41.69,220.74,107.02,2.76,2.5,0.44,2.1,1.21,47.57,5.77,48.3,2.14,1.03,0.09,0.18,23.2,9.0,1,1,5.5,4.7,0.08,0.5,0.3,MF,FW,27.2
164,Donyell Malen,nl NED,FW,Dortmund,de Bundesliga,23,1999,19.0,26,22,1706,41.7,0.68,0.26,0.16,0.21,0.32,0.26,0.63,0.37,0.74,0.05,0.68,0.21,0.89,0.58,0.0,4.22,0.74,2.63,0.47,0.63,0.21,0.26,0.0,0.47,0.0,0.16,0.05,0.05,0.0,74.1,86.0,71.9,51.6,24.37,32.89,351.58,88.32,14.26,16.58,6.74,9.37,1.74,3.37,0.32,0.23,0.27,0.08,1.53,2.16,1.37,0.47,3.16,32.89,30.89,1.79,0.11,0.05,0.26,3.63,0.37,1.21,0.74,0.26,0.0,24.37,0.21,1.26,0.0,0.0,0.47,0.79,0.47,0.79,0.48,0.23,0.71,0.48,0.71,0.0,0.0,4.58,3.16,9.58,44.3,44.3,45.74,0.53,3.37,16.89,26.21,5.32,45.74,6.05,2.68,2.68,33.05,211.53,112.53,4.58,1.95,2.0,2.0,2.11,37.63,9.58,46.9,3.38,1.58,0.14,0.3,15.9,3.0,0,0,9.1,9.1,0.15,-0.1,-0.1,FW,None,19.0
165,Douglas Luiz,br BRA,MF,Aston Villa,eng Premier League,24,1998,32.5,37,33,2927,46.0,2.22,1.29,0.95,0.98,0.28,0.89,1.94,1.05,1.11,0.22,0.89,1.23,3.45,0.83,0.06,2.95,0.37,1.88,0.8,0.12,0.03,0.03,0.09,0.28,0.03,0.0,0.0,0.0,0.06,82.5,90.2,86.6,57.0,45.97,55.75,815.14,200.83,18.89,20.95,20.43,23.6,4.86,8.52,0.18,0.14,0.09,0.05,1.38,3.78,0.58,0.12,4.55,55.75,49.02,6.65,3.69,0.18,0.31,3.26,0.18,2.74,1.63,0.4,0.03,45.97,0.09,0.49,0.0,0.0,0.18,0.37,0.18,0.37,0.09,0.14,0.22,0.09,0.22,0.18,0.03,1.48,4.55,1.08,54.5,31.8,65.14,2.31,16.43,35.72,13.6,0.58,65.11,1.35,0.74,0.43,35.14,193.51,89.63,1.48,1.2,0.12,1.11,1.02,40.8,1.08,35.3,1.05,0.37,0.18,0.5,25.0,7.0,0,0,2.8,2.8,0.08,3.2,3.2,MF,None,32.5
166,Duje Ćaleta-Car,hr CRO,DF,Southampton,eng Premier League,25,1996,10.5,13,9,946,66.7,1.33,0.95,0.86,0.38,0.1,0.57,0.86,0.29,1.43,1.05,0.38,1.43,2.76,6.19,0.1,0.57,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.5,89.6,92.7,57.0,45.71,54.1,895.05,333.71,14.76,16.48,25.52,27.52,5.05,8.86,0.0,0.0,0.02,0.0,0.1,2.48,0.0,0.0,3.14,54.1,51.62,2.1,1.62,0.0,0.29,0.1,0.1,0.0,0.0,0.0,0.0,45.71,0.38,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.08,0.0,0.08,0.08,0.08,0.19,0.0,0.48,3.14,0.0,100.0,0.0,66.19,12.95,39.62,25.52,1.43,0.86,66.19,0.19,0.19,0.0,36.86,174.19,94.57,0.48,0.1,0.0,0.1,0.19,40.86,0.0,40.0,0.48,0.19,0.2,0.5,12.3,0.0,0,0,0.8,0.8,0.16,0.2,0.2,DF,None,10.5
167,Duván Zapata,co COL,FW,Atalanta,it Serie A,31,1991,15.4,25,16,1390,60.0,0.52,0.26,0.06,0.19,0.26,0.19,0.32,0.13,0.39,0.13,0.26,0.26,0.78,1.1,0.06,2.98,0.45,2.27,0.0,0.32,0.06,0.26,0.06,0.26,0.0,0.06,0.06,0.06,0.0,68.2,75.0,71.1,66.7,18.25,26.75,283.77,52.27,10.13,13.51,5.91,8.31,1.56,2.34,0.13,0.07,0.08,0.06,1.1,1.23,0.91,0.26,2.6,26.75,24.48,2.01,0.06,0.0,0.39,1.88,0.45,0.06,0.0,0.0,0.0,18.25,0.26,0.91,0.0,0.0,0.13,0.26,0.13,0.26,0.25,0.07,0.33,0.25,0.33,0.06,0.0,2.27,2.6,9.09,44.4,35.6,38.77,1.1,2.08,16.36,20.71,6.04,38.77,2.92,1.3,1.04,25.91,142.6,48.83,2.27,1.3,1.36,3.44,2.92,31.95,9.09,19.5,2.65,0.52,0.05,0.25,15.6,0.0,0,0,3.9,3.9,0.1,-1.9,-1.9,FW,None,15.4
168,Dušan Vlahović,rs SRB,FW,Juventus,it Serie A,22,2000,21.4,27,22,1925,40.0,0.51,0.28,0.0,0.33,0.19,0.19,0.47,0.28,0.47,0.14,0.33,0.14,0.65,0.37,0.05,2.1,0.33,1.26,0.0,0.14,0.51,0.19,0.0,0.14,0.0,0.0,0.14,0.05,0.0,71.1,76.4,79.4,61.5,12.66,17.8,213.08,37.06,5.75,7.52,5.05,6.36,1.12,1.82,0.09,0.11,0.04,-0.02,0.98,1.07,0.56,0.05,1.87,17.8,16.36,1.4,0.05,0.05,0.19,0.33,0.0,0.0,0.0,0.0,0.0,12.66,0.05,0.75,2.0,3.0,0.47,0.56,0.37,0.47,0.45,0.11,0.57,0.34,0.46,0.05,0.0,1.03,1.87,5.47,42.4,54.5,28.5,0.56,1.64,13.69,13.64,4.77,28.36,1.54,0.65,0.84,16.21,77.01,28.46,1.03,1.03,0.56,2.85,1.73,21.5,5.47,30.8,3.04,0.94,0.12,0.4,15.5,4.0,2,3,9.7,7.3,0.11,0.3,0.7,FW,None,21.4
169,Dwight McNeil,eng ENG,"FW,MF",Everton,eng Premier League,22,1999,27.8,36,28,2498,41.5,2.3,1.47,1.26,0.5,0.54,0.97,2.34,1.37,1.65,0.25,1.4,1.12,3.42,1.47,0.0,3.89,0.43,1.91,1.29,0.32,0.22,0.07,0.07,0.14,0.11,0.11,0.0,0.04,0.04,66.5,85.7,74.8,41.0,23.6,35.5,406.04,136.58,12.05,14.06,7.48,10.0,3.13,7.63,0.11,0.22,0.19,-0.11,1.76,1.62,0.97,0.5,2.48,35.5,30.14,5.11,1.8,0.11,0.22,6.98,1.12,2.19,1.91,0.14,0.0,23.6,0.25,1.76,0.0,0.0,0.25,0.36,0.25,0.36,0.13,0.22,0.35,0.13,0.35,0.18,0.0,2.73,2.48,4.6,50.0,47.2,48.85,1.87,9.57,18.17,22.09,2.19,48.81,3.88,1.94,1.83,26.55,195.4,77.12,2.73,1.58,0.58,1.91,1.62,27.41,4.6,32.6,1.66,0.54,0.15,0.47,20.5,1.0,0,0,3.5,3.5,0.08,3.5,3.5,FW,MF,27.8
170,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,23,1999,31.9,33,32,2871,71.4,1.6,0.94,1.1,0.38,0.13,0.94,1.32,0.38,1.25,0.53,0.72,1.13,2.73,3.42,0.03,0.97,0.16,0.88,0.03,0.03,0.0,0.03,0.0,0.13,0.0,0.0,0.0,0.03,0.0,85.5,91.2,91.3,61.8,59.28,69.31,1109.59,431.76,22.38,24.55,29.87,32.73,6.24,10.09,0.0,0.03,0.05,-0.03,0.16,4.83,0.28,0.0,5.3,69.31,65.67,3.51,2.32,0.28,0.19,0.09,0.44,0.0,0.0,0.0,0.0,59.28,0.13,0.63,1.0,2.0,0.03,0.03,0.0,0.0,0.09,0.03,0.12,0.04,0.07,0.16,0.0,1.25,5.3,0.31,64.0,8.0,79.06,7.96,35.83,40.31,3.42,0.63,79.0,0.78,0.5,0.06,47.52,283.51,166.87,1.25,0.44,0.0,0.47,0.38,52.29,0.31,7.7,0.41,0.03,0.0,0.0,14.9,0.0,1,2,2.8,1.2,0.09,-1.8,-1.2,DF,None,31.9
171,Eduardo Camavinga,fr FRA,"MF,DF",Real Madrid,es La Liga,19,2002,22.3,37,21,2010,37.5,3.05,2.15,1.43,0.94,0.67,1.08,2.87,1.79,1.08,0.22,0.85,0.76,3.81,1.12,0.0,3.23,0.22,2.47,0.0,0.22,0.13,0.4,0.0,0.13,0.0,0.0,0.04,0.04,0.0,90.7,93.2,94.3,79.5,61.17,67.44,951.61,253.54,31.88,34.22,23.18,24.57,3.99,5.02,0.04,0.07,0.1,-0.02,1.08,6.19,0.76,0.04,7.4,67.44,62.29,4.8,1.52,0.18,0.27,0.27,3.27,0.0,0.0,0.0,0.0,61.17,0.36,0.67,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.07,0.1,0.04,0.1,0.27,0.0,3.09,7.4,4.44,53.5,35.2,79.37,2.29,16.68,42.24,21.75,1.75,79.37,3.18,1.7,1.12,52.11,295.47,165.2,3.09,3.45,0.54,1.75,1.26,59.46,4.44,16.7,0.81,0.13,0.0,0.0,23.2,0.0,0,0,0.8,0.8,0.04,-0.8,-0.8,MF,DF,22.3
172,Elba Rashani,xk KVX,"MF,FW",Clermont Foot,fr Ligue 1,29,1993,24.0,32,26,2162,33.3,1.62,1.08,0.54,0.79,0.29,0.54,1.62,1.08,1.12,0.08,1.04,0.88,2.5,0.79,0.0,1.92,0.29,1.54,0.0,0.04,0.21,0.08,0.04,0.21,0.0,0.0,0.08,0.0,0.0,74.5,84.3,78.2,39.1,22.62,30.38,315.38,69.04,13.17,15.62,7.46,9.54,0.75,1.92,0.12,0.15,0.12,-0.02,0.83,1.42,0.62,0.21,2.25,30.38,29.25,1.0,0.21,0.08,0.08,2.42,0.75,0.04,0.0,0.0,0.0,22.62,0.12,1.67,0.0,0.0,0.12,0.25,0.12,0.25,0.2,0.15,0.34,0.2,0.34,0.12,0.0,2.29,2.25,7.17,39.3,46.4,41.42,1.17,7.04,18.17,16.92,3.88,41.42,2.33,0.92,1.08,29.67,182.88,71.42,2.29,1.62,0.92,2.04,1.04,27.67,7.17,37.1,1.46,0.54,0.09,0.23,14.4,0.0,0,0,4.7,4.7,0.13,-1.7,-1.7,MF,FW,24.0
173,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,27,1995,31.7,32,32,2856,39.4,2.49,1.39,0.91,1.32,0.25,0.82,2.08,1.26,1.64,0.38,1.26,1.77,4.26,1.51,0.0,1.76,0.16,1.51,0.0,0.03,0.16,0.0,0.06,0.16,0.0,0.0,0.0,0.0,0.0,87.7,89.4,91.9,82.9,47.48,54.16,837.48,259.37,19.4,21.7,23.31,25.36,3.97,4.79,0.03,0.06,0.06,-0.03,0.85,3.53,0.41,0.06,4.89,54.16,51.96,2.05,1.64,0.03,0.28,0.41,0.38,0.0,0.0,0.0,0.0,47.48,0.16,0.73,0.0,0.0,0.22,0.25,0.22,0.25,0.17,0.06,0.22,0.17,0.22,0.16,0.0,1.58,4.89,1.92,75.0,25.0,64.86,3.31,18.39,38.08,9.05,1.7,64.86,1.01,0.76,0.25,35.43,213.31,109.21,1.58,1.1,0.22,0.85,0.63,39.84,1.92,34.4,1.01,0.35,0.22,0.64,15.3,0.0,0,0,5.3,5.3,0.17,1.7,1.7,MF,None,31.7
174,Elseid Hysaj,al ALB,DF,Lazio,it Serie A,28,1994,22.2,34,22,1998,56.1,1.76,1.04,1.08,0.5,0.18,1.04,1.85,0.81,1.4,0.32,1.08,0.9,2.66,1.89,0.0,1.71,0.09,1.53,0.0,0.09,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.0,84.8,93.6,86.2,52.6,53.42,63.02,794.14,316.62,30.14,32.21,18.92,21.94,2.7,5.14,0.05,0.05,0.05,-0.0,0.59,4.55,0.68,0.27,4.64,63.02,54.41,8.56,1.04,0.09,0.23,0.72,7.52,0.0,0.0,0.0,0.0,53.42,0.05,1.22,0.0,0.0,0.05,0.09,0.05,0.09,0.01,0.05,0.06,0.01,0.06,0.14,0.0,1.62,4.64,2.7,28.6,47.6,71.58,2.75,24.41,37.16,10.59,0.45,71.58,0.95,0.27,0.45,37.03,159.14,82.7,1.62,1.22,0.18,0.86,0.59,45.9,2.7,50.0,0.18,0.09,0.25,0.5,20.8,0.0,0,0,0.2,0.2,0.04,0.8,0.8,DF,None,22.2
175,Elvis Rexhbeçaj,de GER,MF,Augsburg,de Bundesliga,24,1997,28.0,31,30,2524,49.2,1.82,1.07,0.64,0.86,0.32,1.04,2.11,1.07,1.43,0.46,0.96,0.61,2.43,1.43,0.0,1.39,0.0,1.11,0.04,0.0,0.07,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.3,77.1,76.7,43.1,22.21,32.54,394.07,124.07,9.04,11.71,10.57,13.79,2.0,4.64,0.0,0.03,0.03,-0.03,0.43,2.39,0.36,0.04,3.18,32.54,30.79,1.57,0.71,0.14,0.07,0.61,0.11,0.14,0.11,0.0,0.0,22.21,0.18,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,0.21,0.0,0.5,3.18,0.71,31.6,47.4,42.04,2.96,13.21,22.5,6.93,0.29,42.04,0.68,0.21,0.32,18.75,94.79,51.79,0.5,0.54,0.0,1.25,0.46,20.86,0.71,31.3,0.57,0.18,0.0,0.0,27.0,0.0,0,0,0.3,0.3,0.02,-0.3,-0.3,MF,None,28.0
176,Elye Wahi,fr FRA,FW,Montpellier,fr Ligue 1,19,2003,27.9,33,29,2513,35.7,0.32,0.11,0.07,0.11,0.14,0.18,0.5,0.32,0.5,0.07,0.43,0.11,0.43,0.18,0.0,1.83,0.43,1.04,0.0,0.18,0.29,0.29,0.04,0.14,0.0,0.07,0.14,0.07,0.0,68.0,71.2,68.9,57.1,10.72,15.77,128.32,22.76,5.95,8.35,2.54,3.69,0.29,0.5,0.18,0.13,0.07,0.05,0.79,0.61,0.22,0.0,0.9,15.77,13.8,1.9,0.0,0.04,0.07,0.68,0.11,0.0,0.0,0.0,0.0,10.72,0.07,0.86,1.0,1.0,0.68,0.86,0.64,0.82,0.44,0.13,0.56,0.41,0.54,0.29,0.04,2.04,0.9,6.81,38.2,48.7,25.7,0.18,1.29,11.0,13.73,4.48,25.66,2.72,1.04,1.33,19.18,133.37,51.68,2.04,1.43,1.29,3.12,1.65,19.53,6.81,58.1,2.22,1.29,0.29,0.5,14.5,1.0,1,1,12.2,11.4,0.18,6.8,6.6,FW,None,27.9
177,Emerson,br BRA,DF,Tottenham,eng Premier League,23,1999,19.3,26,20,1735,67.5,2.8,1.71,1.97,0.62,0.21,1.4,2.07,0.67,0.88,0.16,0.73,0.93,3.73,3.89,0.0,1.87,0.1,1.66,0.0,0.0,0.05,0.1,0.05,0.1,0.0,0.0,0.0,0.0,0.0,80.0,90.7,84.2,57.0,43.94,54.92,693.16,196.74,22.64,24.97,17.1,20.31,2.75,4.82,0.05,0.03,0.05,0.02,0.47,3.01,0.88,0.16,4.15,54.92,45.8,8.81,1.19,0.1,0.31,2.38,7.56,0.05,0.0,0.0,0.0,43.94,0.31,1.92,0.0,0.0,0.1,0.16,0.1,0.16,0.09,0.03,0.12,0.09,0.12,0.1,0.05,2.44,4.15,5.34,48.4,29.0,68.55,5.23,24.92,26.17,17.93,2.38,68.55,1.61,0.78,0.47,34.82,189.74,106.01,2.44,1.66,0.31,1.14,0.98,40.16,5.34,35.3,0.88,0.31,0.12,0.33,16.6,0.0,0,0,1.7,1.7,0.1,0.3,0.3,DF,None,19.3
178,Emerson Palmieri,it ITA,DF,West Ham,eng Premier League,27,1994,14.7,22,16,1320,50.0,1.77,0.95,0.61,1.02,0.14,0.82,1.63,0.82,1.16,0.27,0.88,1.02,2.79,2.45,0.0,1.98,0.0,1.36,0.27,0.07,0.07,0.14,0.07,0.0,0.0,0.0,0.0,0.0,0.0,78.5,91.8,79.5,40.5,38.91,49.59,538.1,198.1,24.97,27.21,10.54,13.27,2.04,5.03,0.0,0.06,0.05,-0.06,0.88,2.52,0.75,0.27,3.06,49.59,41.22,8.23,0.61,0.0,0.0,3.2,6.67,0.95,0.07,0.68,0.0,38.91,0.14,1.84,0.0,0.0,0.07,0.07,0.07,0.07,0.05,0.06,0.12,0.05,0.12,0.14,0.0,2.65,3.06,3.88,20.7,48.3,60.82,4.08,16.39,26.26,18.57,1.7,60.82,1.97,0.41,0.95,27.96,162.59,92.79,2.65,1.77,0.48,0.61,0.75,36.19,3.88,45.5,0.75,0.34,0.09,0.2,14.5,0.0,0,0,0.8,0.8,0.07,0.2,0.2,DF,None,14.7
179,Emmanuel Gyasi,gh GHA,"FW,DF",Spezia,it Serie A,28,1994,31.2,35,35,2810,25.0,0.77,0.48,0.35,0.32,0.1,0.29,1.15,0.87,0.77,0.19,0.58,0.26,1.03,0.83,0.0,1.7,0.0,1.41,0.0,0.06,0.06,0.1,0.06,0.0,0.0,0.0,0.0,0.0,0.0,80.5,87.8,80.1,53.8,20.71,25.71,266.19,52.92,13.37,15.22,5.8,7.24,0.45,0.83,0.0,0.06,0.05,-0.06,0.71,0.51,0.58,0.06,1.67,25.71,22.79,2.92,0.1,0.03,0.06,0.71,1.89,0.06,0.0,0.0,0.0,20.71,0.0,0.83,0.0,0.0,0.06,0.06,0.06,0.06,0.13,0.06,0.19,0.13,0.19,0.32,0.0,1.12,1.67,4.94,17.9,74.4,35.35,1.25,6.28,14.23,15.13,2.95,35.35,1.25,0.22,0.93,20.1,105.0,38.78,1.12,1.06,0.48,2.31,1.35,23.91,4.94,38.2,1.09,0.42,0.06,0.15,13.7,0.0,0,0,4.0,4.0,0.12,-2.0,-2.0,FW,DF,31.2
180,Emre Can,de GER,MF,Dortmund,de Bundesliga,28,1994,21.1,27,20,1900,51.2,2.7,1.33,1.18,1.28,0.24,1.04,2.04,1.0,0.76,0.28,0.47,1.18,3.89,1.85,0.05,2.18,0.14,2.04,0.05,0.0,0.05,0.05,0.0,0.14,0.0,0.0,0.0,0.0,0.0,89.5,92.3,93.0,77.2,54.64,61.04,985.45,283.7,21.14,22.89,25.83,27.77,5.78,7.49,0.05,0.06,0.07,-0.01,0.95,5.26,0.33,0.05,4.69,61.04,59.38,1.61,1.23,0.09,0.52,0.19,0.33,0.0,0.0,0.0,0.0,54.64,0.05,0.47,1.0,1.0,0.09,0.14,0.05,0.09,0.08,0.06,0.14,0.04,0.1,0.38,0.0,1.61,4.69,0.57,52.0,28.0,71.56,3.89,21.23,41.33,9.57,0.85,71.52,1.18,0.62,0.33,43.93,236.82,111.66,1.61,1.23,0.05,0.71,0.52,48.1,0.57,13.3,0.71,0.09,0.07,0.5,22.3,0.0,1,1,1.6,0.8,0.06,0.4,0.2,MF,None,21.1
181,Enzo Le Fée,fr FRA,MF,Lorient,fr Ligue 1,22,2000,33.6,35,35,3028,38.1,3.21,1.9,1.55,1.19,0.48,1.28,3.36,2.08,1.49,0.15,1.34,1.01,4.23,1.13,0.03,3.57,0.33,2.35,0.8,0.15,0.12,0.12,0.03,0.15,0.15,0.0,0.03,0.0,0.0,80.6,89.1,83.0,59.9,50.83,63.04,857.32,273.48,23.01,25.83,19.2,23.12,5.48,9.14,0.18,0.2,0.14,-0.02,1.99,5.06,1.1,0.15,6.49,63.04,55.45,7.41,3.07,0.33,0.39,4.05,0.39,2.8,1.16,1.13,0.06,50.83,0.18,1.43,0.0,0.0,0.15,0.33,0.15,0.33,0.11,0.2,0.31,0.11,0.31,0.15,0.0,2.86,6.49,3.12,43.9,43.2,77.71,2.65,16.61,42.32,20.09,1.04,77.71,4.61,2.02,1.99,58.63,360.57,161.1,2.86,2.68,0.39,2.2,1.64,53.51,3.12,40.0,1.34,0.54,0.11,0.28,23.4,8.0,0,0,3.5,3.5,0.08,1.5,1.5,MF,None,33.6
182,Erhan Mašović,rs SRB,"DF,MF",Bochum,de Bundesliga,23,1998,24.2,29,23,2178,58.8,2.07,1.28,1.16,0.87,0.04,1.24,2.11,0.87,1.24,0.58,0.66,1.12,3.18,3.26,0.0,0.74,0.0,0.62,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,80.6,86.1,90.2,48.8,27.36,33.93,524.3,177.27,9.21,10.7,15.17,16.82,2.56,5.25,0.0,0.04,0.04,-0.04,0.41,1.69,0.08,0.0,2.48,33.93,32.98,0.87,0.62,0.0,0.04,0.08,0.04,0.0,0.0,0.0,0.0,27.36,0.08,0.41,0.0,0.0,0.17,0.17,0.17,0.17,0.11,0.04,0.15,0.11,0.15,0.12,0.0,0.17,2.48,0.21,40.0,60.0,44.55,5.25,23.06,19.17,2.52,1.16,44.55,0.21,0.08,0.12,21.57,91.28,37.64,0.17,0.04,0.0,0.41,0.12,22.36,0.21,58.8,0.7,0.41,0.24,0.4,14.0,1.0,0,0,2.6,2.6,0.15,1.4,1.4,DF,MF,24.2
183,Eric Dier,eng ENG,DF,Tottenham,eng Premier League,28,1994,31.3,33,31,2818,47.4,0.96,0.61,0.51,0.38,0.06,0.29,0.61,0.32,1.31,0.77,0.54,1.12,2.08,3.58,0.06,0.93,0.06,0.77,0.03,0.0,0.13,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.0,85.4,92.4,92.7,56.5,54.57,63.93,1041.34,406.29,20.32,21.98,27.67,29.84,5.72,10.13,0.03,0.04,0.02,-0.01,0.22,2.43,0.26,0.1,2.78,63.93,61.63,2.17,1.85,0.06,0.54,0.35,0.26,0.0,0.0,0.0,0.0,54.57,0.13,0.48,0.0,0.0,0.06,0.1,0.06,0.1,0.05,0.04,0.09,0.05,0.09,0.1,0.0,0.29,2.78,0.45,50.0,33.3,72.65,11.82,42.59,27.67,2.68,0.8,72.65,0.19,0.1,0.06,43.71,197.54,91.09,0.29,0.29,0.03,0.32,0.1,51.12,0.45,23.5,0.54,0.13,0.12,0.5,11.8,2.0,0,0,1.6,1.6,0.1,0.4,0.4,DF,None,31.3
184,Eric García,es ESP,"DF,MF",Barcelona,es La Liga,21,2001,15.7,24,15,1417,45.0,1.53,1.02,1.02,0.32,0.19,0.57,1.27,0.7,1.46,0.64,0.83,1.21,2.74,2.29,0.06,0.63,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9,93.3,94.4,77.2,72.74,80.06,1372.61,463.38,27.32,29.3,36.82,38.98,7.77,10.06,0.0,0.01,0.04,-0.01,0.06,8.28,0.13,0.0,6.69,80.06,76.75,3.18,2.1,0.13,0.83,0.0,1.02,0.0,0.0,0.0,0.0,72.74,0.13,0.51,0.0,0.0,0.06,0.06,0.06,0.06,0.1,0.02,0.11,0.1,0.11,0.19,0.0,1.59,6.69,0.38,50.0,50.0,88.98,6.18,34.27,49.75,5.35,0.32,88.98,0.25,0.13,0.13,58.47,289.11,171.08,1.59,1.4,0.0,0.64,0.13,66.82,0.38,14.3,0.44,0.06,0.14,1.0,12.9,0.0,0,0,1.6,1.6,0.22,-0.6,-0.6,DF,MF,15.7
