,Player,Nation,Pos,Squad,Comp,Age,Born,90s,MP,Starts,Min,Dribblers_Tackle_W%,Tackles_per90,Tackles_Won_per90,Tackles_Def_3rd_per90,Tackles_Mid_3rd_per90,Tackles_Att_3rd_per90,Dribblers_Tackled_per90,Dribblers_Challenged_per90,Dribblers_Tackle_Lost_per90,Blocks_per90,Shots_Blocked_per90,Passes_Blocked_Def_per90,Interceptions_per90,Tackles+Interceptions_per90,Clearances_per90,Errors_Shots_per90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per90,Pass_Dead_Shot_per90,Take_Ons_Shot_per90,Shot-Shot_per90,Fouls_drawn_Shot_per90,Defensive_Shot_per90,Pass_Live_Goal_per90,Pass_Dead_Goal_per90,Take_Ons_Goal_per90,Shot_Goal_per90,Fouls_Drawn_Goal_per90,Defensive_Goal_per90,Passes_Total_Cmp%,Passes_Short_Cmp%,Passes_Medium_Cmp%,Passes_Long_Cmp%,Passes_Total_Cmp_per90,Passes_Total_Att_per90,Passes_TotDist_per90,Passes_PrgDist_per90,Passes_Short_Cmp_per90,Passes_Short_Att_per90,Passes_Medium_Cmp_per90,Passes_Medium_Att_per90,Passes_Long_Cmp_per90,Passes_Long_Att_per90,Assists_per90,xAG_per90_x,xA_per90,A-xAG_per90,Key_Passes_per90,Passes_1/3_per90,Passes_Penalty_Area_per90,Crosses_Penalty_Area_per90,Progressive_Passes_per90,Passes_Attempted_per90,Live_Ball_Passes_per90,Dead_Ball_Passes_per90,Free_Kick_Passes_per90,Through_Balls_per90,Switches_per90,Crosses_per90,Throw_Ins_Taken_per90,Corner_Kicks_per90,In_Corner_Kicks_per90,Out_Corner_Kicks_per90,Str_Corner_Kicks_per90,Passes_Cmp_per90,Passes_Offside_per90,Passes_Blocked_Off_per90,PK,PK_Attempted,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90_y,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Yellow_per90,Red_per90,Prg_Carries_per90,Prg_Passes_per90,Prg_Passes_Received_per90,Take_Ons_Succ%,Tackled_Take_Ons%,Touches_per90,Touches_Def_Pen_per90,Touches_Def_3rd_per90,Touches_Mid_3rd_per90,Touches_Att_3rd_per90,Touches_Att_Pen_per90,Tocuhes_Live_Balls_per90,Take_Ons_Attempted_per90,Take_Ons_Succ_per90,Tackled_Take_Ons_per90,Carries_per90,Total_Distance_per90,Progressive_Distance_Carried_per90,Progressive_Carries_per90,1/3_Carries_per90,Carries_Penalty_Area_per90,Miscontrols_per90,Dispossessed_per90,Passes_Received_per90,Progressive_Passes_Received_per90,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Main_Pos,Secondary_Pos,Total_90s
402,Luke Thomas,eng ENG,DF,Sheffield Utd,eng Premier League,22.0,2001.0,10.2,12,11,917,57.1,1.96,0.88,1.27,0.59,0.1,0.78,1.37,0.59,2.25,0.49,1.76,0.98,2.94,2.65,0.0,0.98,0.0,0.78,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.4,86.5,79.3,43.2,22.94,31.27,379.02,138.04,11.27,13.04,9.41,11.86,1.86,4.31,0.0,0.01,0.02,-0.01,0.2,2.25,0.49,0.2,3.24,31.27,28.14,3.14,0.1,0.0,0.0,1.27,3.04,0.0,0.0,0.0,0.0,22.94,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.05,0.06,0.29,0.0,0.78,3.24,2.16,50.0,40.0,42.16,3.33,15.69,18.43,8.63,1.08,42.16,0.98,0.49,0.39,18.73,78.73,38.33,0.78,0.69,0.1,1.08,0.49,22.55,2.16,16.7,0.59,0.1,0.0,0.0,15.1,0.0,0,0,0.5,0.5,0.09,-0.5,-0.5,DF,None,10.2
403,M'Bala Nzola,ao ANG,FW,Fiorentina,it Serie A,26.0,1996.0,17.2,33,15,1552,85.7,0.64,0.47,0.06,0.23,0.35,0.35,0.41,0.06,0.58,0.06,0.52,0.0,0.64,1.28,0.0,2.43,0.29,1.86,0.0,0.12,0.23,0.17,0.06,0.12,0.0,0.06,0.12,0.0,0.0,82.0,86.9,81.0,88.2,16.45,20.06,221.98,34.3,10.76,12.38,3.72,4.59,0.87,0.99,0.17,0.09,0.09,0.08,1.22,0.93,0.76,0.0,1.69,20.06,19.36,0.7,0.0,0.0,0.0,0.35,0.17,0.0,0.0,0.0,0.0,16.45,0.0,0.52,1.0,1.0,0.17,0.35,0.12,0.29,0.26,0.09,0.36,0.22,0.31,0.12,0.0,1.22,1.69,8.31,46.7,46.7,31.74,1.4,2.15,11.16,18.72,5.17,31.69,1.74,0.81,0.81,19.65,101.4,28.49,1.22,0.87,0.58,3.78,2.21,24.36,8.31,38.7,1.8,0.7,0.06,0.17,12.5,0.0,1,1,4.5,3.7,0.12,-1.5,-1.7,FW,None,17.2
404,Mads Pedersen,dk DEN,DF,Augsburg,de Bundesliga,26.0,1996.0,19.8,27,19,1786,54.5,3.23,1.97,1.57,1.36,0.3,1.21,2.22,1.01,1.01,0.15,0.86,0.96,4.19,2.32,0.0,1.92,0.15,1.26,0.15,0.15,0.15,0.15,0.05,0.15,0.0,0.0,0.0,0.0,0.0,74.7,89.2,71.3,60.8,32.17,43.08,548.48,200.15,15.81,17.73,12.58,17.63,2.98,4.9,0.05,0.08,0.11,-0.03,0.61,2.32,1.06,0.4,3.33,43.08,32.93,9.9,0.96,0.15,0.3,2.68,8.89,0.05,0.05,0.0,0.0,32.17,0.25,1.11,0.0,0.0,0.05,0.1,0.05,0.1,0.04,0.07,0.12,0.04,0.12,0.25,0.05,2.83,3.33,3.99,60.5,23.7,54.75,3.08,15.4,24.7,15.71,1.01,54.75,1.92,1.16,0.45,25.56,172.07,95.71,2.83,1.77,0.2,1.06,0.66,27.42,3.99,7.7,0.66,0.05,0.08,1.0,19.0,0.0,0,0,0.8,0.8,0.06,0.2,0.2,DF,None,19.8
405,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,24.0,1999.0,22.1,34,22,1985,50.0,2.17,1.4,1.54,0.41,0.23,1.22,2.44,1.22,0.68,0.14,0.54,0.86,3.03,3.21,0.0,1.5,0.14,1.31,0.0,0.14,0.0,0.0,0.05,0.14,0.0,0.0,0.0,0.0,0.0,66.8,79.1,68.0,50.5,22.44,33.57,382.26,134.75,10.77,13.62,9.14,13.44,2.13,4.21,0.09,0.08,0.06,0.01,0.68,1.45,1.04,0.95,1.95,33.57,30.05,3.35,0.14,0.05,0.14,2.81,3.21,0.0,0.0,0.0,0.0,22.44,0.18,1.31,0.0,0.0,0.05,0.14,0.05,0.14,0.04,0.08,0.12,0.04,0.12,0.05,0.0,0.81,1.95,4.07,39.3,53.6,43.71,4.48,16.38,15.48,12.13,1.04,43.71,1.27,0.5,0.68,20.27,89.82,39.1,0.81,0.54,0.27,1.04,0.68,23.53,4.07,14.3,0.32,0.05,0.14,1.0,14.3,0.0,0,0,0.9,0.9,0.14,0.1,0.1,DF,None,22.1
406,Mahdi Camara,fr FRA,MF,Brest,fr Ligue 1,25.0,1998.0,22.4,32,26,2020,40.8,2.46,1.74,0.36,1.79,0.31,0.89,2.19,1.29,1.07,0.04,1.03,1.21,3.66,0.85,0.0,3.25,0.31,2.23,0.0,0.09,0.31,0.45,0.18,0.18,0.0,0.0,0.04,0.09,0.0,81.3,83.6,85.2,64.4,30.94,38.04,474.33,103.75,15.45,18.48,12.05,14.15,1.7,2.63,0.13,0.14,0.11,-0.0,1.43,2.81,0.8,0.45,3.62,38.04,35.76,2.28,0.13,0.0,0.09,2.01,0.22,0.0,0.0,0.0,0.0,30.94,0.0,0.94,1.0,1.0,0.31,0.45,0.27,0.4,0.22,0.14,0.35,0.18,0.32,0.31,0.0,1.65,3.62,5.76,39.5,48.8,49.82,1.03,6.29,27.41,16.61,3.21,49.78,1.92,0.76,0.94,34.55,188.84,78.39,1.65,1.74,0.31,1.74,1.03,32.23,5.76,31.7,1.83,0.58,0.15,0.46,16.6,0.0,1,1,4.9,4.1,0.1,2.1,1.9,MF,None,22.4
407,Malo Gusto,fr FRA,DF,Chelsea,eng Premier League,20.0,2003.0,19.5,27,19,1751,67.3,2.82,1.38,1.74,0.77,0.31,1.79,2.67,0.87,1.44,0.21,1.23,0.87,3.69,2.21,0.05,2.67,0.36,2.41,0.1,0.05,0.0,0.0,0.1,0.36,0.0,0.0,0.0,0.0,0.0,86.4,91.8,86.8,65.8,63.08,72.97,899.18,260.51,39.03,42.51,20.21,23.28,2.46,3.74,0.31,0.22,0.17,0.09,1.64,2.51,1.49,0.67,4.41,72.97,63.79,9.03,1.95,0.1,0.0,3.28,7.08,0.0,0.0,0.0,0.0,63.08,0.15,1.49,0.0,0.0,0.0,0.31,0.0,0.31,0.05,0.22,0.27,0.05,0.27,0.36,0.05,4.0,4.41,6.92,40.5,47.6,84.15,3.64,24.1,35.79,25.59,2.51,84.15,2.15,0.87,1.03,49.85,275.69,143.13,4.0,2.1,0.82,1.64,0.62,56.56,6.92,33.3,0.77,0.26,0.0,0.0,18.2,0.0,0,0,0.9,0.9,0.06,-0.9,-0.9,DF,None,19.5
408,Manu Koné,fr FRA,MF,Gladbach,de Bundesliga,22.0,2001.0,17.3,22,18,1561,68.0,2.6,1.5,1.16,1.16,0.29,0.98,1.45,0.46,1.27,0.06,1.21,0.87,3.47,0.92,0.06,3.4,0.17,2.43,0.0,0.4,0.35,0.23,0.0,0.0,0.0,0.0,0.12,0.06,0.0,84.7,89.7,88.4,70.5,33.7,39.77,505.61,128.21,19.08,21.27,11.5,13.01,1.79,2.54,0.0,0.07,0.05,-0.07,1.39,2.6,0.69,0.0,4.05,39.77,39.08,0.58,0.52,0.0,0.12,0.17,0.0,0.0,0.0,0.0,0.0,33.7,0.12,0.87,0.0,0.0,0.06,0.06,0.06,0.06,0.07,0.07,0.14,0.07,0.14,0.23,0.06,2.43,4.05,3.24,53.6,37.7,53.47,1.33,10.46,30.35,13.76,1.79,53.47,3.99,2.14,1.5,33.47,194.74,101.97,2.43,1.91,0.35,2.37,2.37,37.17,3.24,33.3,1.38,0.46,0.04,0.13,19.3,0.0,0,0,1.2,1.2,0.05,-0.2,-0.2,MF,None,17.3
409,Manu Sánchez,es ESP,"DF,MF",Celta Vigo,es La Liga,22.0,2000.0,19.7,26,20,1775,56.4,2.74,1.42,1.07,1.27,0.41,1.57,2.79,1.22,1.17,0.15,1.02,0.96,3.71,3.3,0.0,2.08,0.3,1.78,0.0,0.2,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,75.8,86.9,79.5,46.4,33.3,43.96,523.96,214.31,18.12,20.86,12.39,15.58,1.98,4.26,0.25,0.14,0.15,0.12,1.02,2.59,1.27,0.71,3.76,43.96,34.42,9.44,0.66,0.0,0.05,2.89,8.58,0.2,0.15,0.05,0.0,33.3,0.1,1.93,0.0,0.0,0.0,0.25,0.0,0.25,0.02,0.14,0.16,0.02,0.16,0.15,0.0,2.08,3.76,3.4,39.3,57.1,56.04,3.2,16.85,24.01,15.74,1.17,56.04,1.42,0.56,0.81,25.79,149.95,75.63,2.08,1.27,0.25,1.62,0.56,26.75,3.4,11.1,0.46,0.05,0.0,0.0,18.6,0.0,0,0,0.5,0.5,0.05,-0.5,-0.5,DF,MF,19.7
410,Manuel Akanji,ch SUI,"DF,MF",Manchester City,eng Premier League,28.0,1995.0,27.9,30,28,2511,56.4,1.51,1.0,0.57,0.65,0.29,0.79,1.4,0.61,1.0,0.43,0.57,0.82,2.33,2.51,0.11,1.97,0.14,1.61,0.04,0.0,0.11,0.07,0.14,0.14,0.0,0.0,0.0,0.0,0.0,93.4,96.0,94.7,77.3,78.14,83.66,1279.14,350.79,39.1,40.72,33.08,34.95,4.52,5.84,0.0,0.02,0.06,-0.02,0.47,7.67,0.54,0.07,5.3,83.66,81.04,2.54,1.22,0.14,0.54,0.32,0.97,0.0,0.0,0.0,0.0,78.14,0.07,0.36,0.0,0.0,0.07,0.07,0.07,0.07,0.07,0.02,0.09,0.07,0.09,0.14,0.04,1.65,5.3,1.29,50.0,50.0,91.18,5.84,27.92,49.64,14.05,0.97,91.18,0.14,0.07,0.07,58.75,296.85,176.45,1.65,1.83,0.11,0.5,0.32,71.08,1.29,33.3,0.54,0.18,0.13,0.4,17.0,0.0,0,0,1.9,1.9,0.13,0.1,0.1,DF,MF,27.9
411,Manuel Lazzari,it ITA,DF,Lazio,it Serie A,29.0,1993.0,18.6,24,19,1671,64.3,1.4,0.97,0.7,0.54,0.16,0.97,1.51,0.54,1.08,0.22,0.86,0.65,2.04,1.99,0.05,1.72,0.27,1.45,0.0,0.0,0.11,0.16,0.0,0.27,0.0,0.0,0.0,0.0,0.0,84.7,93.1,85.4,50.0,44.41,52.42,654.46,203.82,24.52,26.34,16.99,19.89,1.61,3.23,0.11,0.07,0.07,0.04,0.48,3.06,0.65,0.43,3.33,52.42,44.03,8.39,0.59,0.0,0.11,3.01,7.8,0.0,0.0,0.0,0.0,44.41,0.0,1.51,0.0,0.0,0.0,0.11,0.0,0.11,0.06,0.07,0.13,0.06,0.13,0.22,0.05,3.92,3.33,5.59,45.8,41.7,61.18,1.61,17.47,29.09,15.22,0.97,61.18,1.29,0.59,0.54,32.74,218.92,137.26,3.92,2.85,0.32,1.02,0.27,39.09,5.59,25.0,0.43,0.11,0.0,0.0,22.1,0.0,0,0,1.0,1.0,0.13,-1.0,-1.0,DF,None,18.6
412,Manuel Locatelli,it ITA,MF,Juventus,it Serie A,25.0,1998.0,33.4,36,34,3008,53.4,2.07,1.29,0.72,1.05,0.3,0.93,1.74,0.81,1.29,0.51,0.78,0.75,2.81,1.95,0.0,2.39,0.21,2.19,0.06,0.03,0.06,0.03,0.03,0.21,0.0,0.0,0.0,0.0,0.0,85.7,90.6,91.6,71.3,50.99,59.52,1035.78,333.35,17.31,19.1,25.39,27.72,7.75,10.87,0.12,0.04,0.07,0.08,0.78,6.86,0.9,0.15,6.95,59.52,56.02,3.23,2.93,0.15,1.02,0.3,0.3,0.0,0.0,0.0,0.0,50.99,0.27,0.45,0.0,0.0,0.03,0.15,0.03,0.15,0.04,0.04,0.08,0.04,0.08,0.18,0.0,0.63,6.95,0.78,68.4,26.3,68.41,3.02,16.23,42.46,10.21,0.66,68.41,0.57,0.39,0.15,37.78,165.42,80.9,0.63,1.11,0.06,0.57,0.51,48.02,0.78,12.5,0.72,0.09,0.04,0.33,22.3,0.0,0,0,1.3,1.3,0.06,-0.3,-0.3,MF,None,33.4
413,Marc Cucurella,es ESP,DF,Chelsea,eng Premier League,25.0,1998.0,19.8,21,20,1782,53.1,3.13,1.92,1.82,1.06,0.25,1.72,3.23,1.52,1.82,0.66,1.16,1.11,4.24,2.42,0.0,1.77,0.15,1.41,0.05,0.05,0.05,0.2,0.0,0.1,0.0,0.0,0.0,0.05,0.0,86.6,92.2,89.1,49.2,52.32,60.4,763.13,222.63,30.05,32.58,19.34,21.72,1.62,3.28,0.1,0.06,0.06,0.05,0.96,2.58,0.35,0.2,2.53,60.4,52.68,7.73,1.52,0.05,0.1,0.81,6.21,0.0,0.0,0.0,0.0,52.32,0.0,1.31,0.0,0.0,0.0,0.1,0.0,0.1,0.06,0.05,0.11,0.06,0.11,0.51,0.0,1.57,2.53,3.69,30.8,53.8,72.02,4.6,29.04,29.8,13.64,1.36,72.02,0.66,0.2,0.35,33.18,144.49,79.75,1.57,0.76,0.15,0.76,0.3,44.09,3.69,50.0,0.4,0.2,0.0,0.0,14.4,0.0,0,0,1.1,1.1,0.14,-1.1,-1.1,DF,None,19.8
414,Marc Guéhi,eng ENG,DF,Crystal Palace,eng Premier League,23.0,2000.0,22.5,25,23,2021,58.3,1.24,0.84,0.93,0.31,0.0,0.62,1.07,0.44,0.98,0.76,0.22,0.8,2.04,3.96,0.04,0.98,0.09,0.76,0.0,0.0,0.09,0.09,0.04,0.09,0.0,0.0,0.0,0.0,0.0,86.9,90.1,94.5,61.3,50.58,58.18,1012.0,353.87,16.13,17.91,28.27,29.91,5.78,9.42,0.04,0.03,0.04,0.02,0.31,4.0,0.22,0.0,2.98,58.18,55.6,2.49,2.27,0.04,0.8,0.13,0.22,0.0,0.0,0.0,0.0,50.58,0.09,0.22,0.0,0.0,0.0,0.04,0.0,0.04,0.03,0.03,0.05,0.03,0.05,0.09,0.0,0.67,2.98,0.31,53.8,30.8,66.71,8.71,33.82,30.13,2.98,0.53,66.71,0.58,0.31,0.18,39.91,186.22,97.82,0.67,0.4,0.04,0.4,0.09,44.93,0.31,0.0,0.22,0.0,0.0,0.0,9.7,0.0,0,0,0.6,0.6,0.13,-0.6,-0.6,DF,None,22.5
415,Marco Asensio,es ESP,"MF,FW",Paris S-G,fr Ligue 1,27.0,1996.0,12.4,19,13,1113,30.8,0.97,0.81,0.32,0.56,0.08,0.32,1.05,0.73,0.56,0.0,0.56,0.4,1.37,0.16,0.0,4.21,0.57,3.06,0.81,0.08,0.08,0.08,0.08,0.4,0.08,0.0,0.08,0.0,0.0,83.1,91.0,88.9,39.7,43.95,52.9,647.82,170.16,24.52,26.94,14.92,16.77,2.18,5.48,0.4,0.47,0.35,-0.06,2.66,3.95,1.77,0.4,5.73,52.9,48.23,4.44,0.81,0.48,0.48,4.19,0.65,2.5,0.89,0.81,0.0,43.95,0.24,1.05,0.0,0.0,0.32,0.73,0.32,0.73,0.26,0.47,0.73,0.26,0.73,0.0,0.0,2.9,5.73,7.42,45.5,45.5,60.24,0.48,5.97,26.05,28.87,3.06,60.24,1.77,0.81,0.81,49.35,279.52,113.95,2.9,2.9,0.48,1.05,0.73,47.26,7.42,37.0,2.18,0.81,0.15,0.4,19.2,1.0,0,0,3.2,3.2,0.12,0.8,0.8,MF,FW,12.4
416,Marco Reus,de GER,"MF,FW",Dortmund,de Bundesliga,34.0,1989.0,17.8,26,18,1601,44.4,2.08,1.4,1.12,0.79,0.17,0.67,1.52,0.84,0.96,0.11,0.84,0.28,2.36,1.01,0.0,3.88,0.56,2.53,0.39,0.06,0.45,0.34,0.11,0.22,0.11,0.0,0.06,0.11,0.06,83.2,90.6,85.1,65.2,33.03,39.72,450.39,116.35,19.04,21.01,9.66,11.35,1.69,2.58,0.45,0.29,0.21,0.16,2.02,2.13,1.12,0.11,3.6,39.72,35.62,3.93,1.18,0.34,0.11,1.8,0.39,1.07,0.45,0.51,0.0,33.03,0.17,1.07,0.0,0.0,0.34,0.79,0.34,0.79,0.37,0.29,0.65,0.37,0.65,0.11,0.0,1.74,3.6,5.0,38.1,47.6,50.96,1.74,8.43,22.7,20.39,4.33,50.96,1.18,0.45,0.56,27.92,145.34,71.63,1.74,1.85,0.39,2.36,0.84,35.56,5.0,47.6,2.36,1.12,0.14,0.3,14.2,8.0,0,0,6.5,6.5,0.16,-0.5,-0.5,MF,FW,17.8
417,Marcos Acuña,ar ARG,DF,Sevilla,es La Liga,31.0,1991.0,14.4,21,18,1292,64.3,2.29,1.46,1.39,0.83,0.07,0.62,0.97,0.35,0.83,0.14,0.69,0.28,2.57,1.74,0.0,3.42,0.28,1.94,1.04,0.21,0.0,0.14,0.07,0.07,0.21,0.0,0.0,0.0,0.0,74.1,87.5,79.9,51.4,43.61,58.82,842.08,342.22,18.06,20.62,18.19,22.78,6.53,12.71,0.14,0.1,0.15,0.03,1.6,3.61,1.32,0.83,4.1,58.82,46.67,12.01,2.22,0.07,0.76,5.69,8.47,1.32,0.49,0.83,0.0,43.61,0.14,1.11,0.0,0.0,0.07,0.21,0.07,0.21,0.02,0.11,0.13,0.02,0.13,0.49,0.0,1.6,4.1,2.92,47.6,38.1,68.33,2.29,18.75,33.06,17.57,0.69,68.33,1.46,0.69,0.56,32.85,157.36,85.0,1.6,1.39,0.28,1.39,1.11,37.92,2.92,44.4,0.63,0.28,0.11,0.25,27.9,0.0,0,0,0.3,0.3,0.03,0.7,0.7,DF,None,14.4
418,Marcos Llorente,es ESP,"MF,DF",Atlético Madrid,es La Liga,28.0,1995.0,28.5,37,29,2565,36.4,1.4,0.81,0.63,0.6,0.18,0.56,1.54,0.98,1.26,0.39,0.88,0.49,1.89,1.23,0.0,1.68,0.28,1.4,0.0,0.11,0.07,0.11,0.0,0.25,0.0,0.0,0.04,0.0,0.0,79.9,90.5,80.6,50.7,34.18,42.77,477.09,127.82,20.77,22.95,10.49,13.02,1.3,2.56,0.14,0.2,0.16,-0.06,0.91,2.11,1.26,0.39,3.72,42.77,39.82,2.81,0.04,0.04,0.11,2.46,2.77,0.0,0.0,0.0,0.0,34.18,0.14,1.61,0.0,0.0,0.21,0.35,0.21,0.35,0.14,0.2,0.34,0.14,0.34,0.18,0.0,2.49,3.72,6.28,40.7,40.7,51.4,1.54,11.3,21.58,18.84,2.88,51.4,0.95,0.39,0.39,29.44,144.63,74.35,2.49,1.4,0.7,0.98,0.63,36.25,6.28,63.3,1.05,0.67,0.2,0.32,15.4,0.0,0,0,4.1,4.1,0.14,1.9,1.9,MF,DF,28.5
419,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,25.0,1997.0,25.2,33,26,2271,34.6,0.75,0.48,0.36,0.16,0.24,0.36,1.03,0.67,0.6,0.04,0.56,0.16,0.91,0.79,0.0,3.45,0.48,2.26,0.04,0.63,0.28,0.24,0.0,0.4,0.0,0.04,0.0,0.04,0.0,75.4,84.0,72.4,54.8,22.22,29.48,306.19,82.02,13.93,16.59,5.52,7.62,1.35,2.46,0.08,0.09,0.11,-0.01,0.91,1.35,1.19,0.04,2.58,29.48,28.13,1.03,0.0,0.2,0.16,1.39,0.63,0.12,0.0,0.0,0.0,22.22,0.32,0.71,2.0,2.0,0.28,0.36,0.2,0.28,0.29,0.09,0.38,0.23,0.32,0.08,0.0,3.77,2.58,7.3,44.0,48.6,40.63,0.95,4.92,13.69,22.62,5.16,40.56,4.33,1.9,2.1,27.34,197.58,94.72,3.77,2.02,2.54,2.34,1.51,31.67,7.3,31.7,2.38,0.75,0.08,0.26,16.8,1.0,2,2,7.3,5.8,0.1,-0.3,-0.8,FW,None,25.2
420,Marcus Thuram,fr FRA,FW,Inter,it Serie A,25.0,1997.0,29.9,35,34,2687,30.8,0.77,0.5,0.3,0.3,0.17,0.13,0.43,0.3,0.87,0.1,0.77,0.13,0.9,0.64,0.0,2.71,0.57,1.71,0.0,0.2,0.33,0.43,0.03,0.33,0.0,0.07,0.0,0.17,0.0,72.6,79.0,69.4,66.7,15.92,21.94,190.2,35.08,10.47,13.24,3.34,4.82,0.54,0.8,0.23,0.12,0.12,0.11,0.97,0.67,0.64,0.13,1.57,21.94,21.44,0.47,0.0,0.13,0.13,0.7,0.03,0.0,0.0,0.0,0.0,15.92,0.03,0.7,0.0,0.0,0.44,0.67,0.44,0.67,0.48,0.12,0.6,0.48,0.6,0.1,0.0,2.27,1.57,6.42,64.7,21.6,32.34,0.87,2.78,14.11,15.85,5.89,32.34,1.71,1.1,0.37,18.06,116.39,56.72,2.27,0.94,1.34,2.71,1.17,25.28,6.42,37.7,2.58,0.97,0.17,0.45,11.8,0.0,0,0,14.3,14.3,0.19,-1.3,-1.3,FW,None,29.9
421,Mario Hermoso,es ESP,DF,Atlético Madrid,es La Liga,28.0,1995.0,28.4,31,29,2557,54.9,1.62,0.88,1.02,0.46,0.14,0.99,1.8,0.81,0.95,0.32,0.63,1.06,2.68,3.27,0.0,1.58,0.21,1.3,0.14,0.04,0.07,0.04,0.0,0.11,0.04,0.0,0.04,0.04,0.0,86.1,94.2,89.4,60.0,59.01,68.56,1028.06,365.14,29.15,30.95,23.2,25.95,5.49,9.15,0.04,0.03,0.04,0.01,0.6,5.7,0.63,0.21,6.23,68.56,61.51,6.83,2.29,0.07,1.65,1.34,4.33,0.0,0.0,0.0,0.0,59.01,0.21,0.88,0.0,0.0,0.0,0.04,0.0,0.04,0.05,0.03,0.08,0.05,0.08,0.32,0.0,1.37,6.23,2.15,55.0,30.0,77.32,5.35,28.56,40.63,8.84,0.85,77.32,0.7,0.39,0.21,43.94,187.68,106.62,1.37,1.13,0.04,0.74,0.39,52.25,2.15,23.5,0.6,0.14,0.0,0.0,15.0,0.0,0,0,1.4,1.4,0.08,-1.4,-1.4,DF,None,28.4
422,Mario Lemina,ga GAB,MF,Wolves,eng Premier League,29.0,1993.0,33.0,35,34,2968,53.2,2.73,1.76,1.39,1.0,0.33,0.76,1.42,0.67,1.09,0.27,0.82,1.24,3.97,1.94,0.0,1.42,0.15,1.27,0.0,0.0,0.12,0.03,0.0,0.12,0.0,0.0,0.0,0.03,0.0,85.8,91.1,88.2,63.0,38.21,44.55,617.09,161.85,19.82,21.76,14.7,16.67,2.79,4.42,0.03,0.05,0.04,-0.02,0.61,1.97,0.24,0.09,2.3,44.55,43.39,0.94,0.64,0.24,0.36,0.45,0.27,0.0,0.0,0.0,0.0,38.21,0.21,0.27,0.0,0.0,0.12,0.15,0.12,0.15,0.14,0.05,0.19,0.14,0.19,0.36,0.03,0.97,2.3,1.48,54.3,41.3,55.06,3.94,16.88,29.7,9.33,1.55,55.06,1.39,0.76,0.58,28.27,148.58,69.12,0.97,0.94,0.09,1.0,0.67,36.45,1.48,37.5,1.46,0.55,0.08,0.22,16.6,0.0,0,0,4.6,4.6,0.1,-0.6,-0.6,MF,None,33.0
423,Mario Pašalić,hr CRO,MF,Atalanta,it Serie A,28.0,1995.0,22.8,34,23,2051,45.2,1.23,0.75,0.39,0.79,0.04,0.61,1.36,0.75,1.27,0.26,1.01,0.7,1.93,1.49,0.0,2.72,0.53,2.28,0.09,0.09,0.22,0.04,0.0,0.39,0.04,0.0,0.04,0.04,0.0,86.3,89.3,90.4,75.0,43.33,50.22,774.61,231.8,18.38,20.57,20.35,22.5,3.95,5.26,0.26,0.18,0.14,0.08,1.36,4.56,1.05,0.0,5.66,50.22,48.55,1.54,1.27,0.18,0.48,0.44,0.09,0.0,0.0,0.0,0.0,43.33,0.13,0.57,2.0,2.0,0.26,0.53,0.18,0.44,0.31,0.18,0.49,0.24,0.42,0.13,0.0,2.11,5.66,3.25,48.0,48.0,59.21,2.41,13.07,32.98,13.6,2.5,59.12,1.1,0.53,0.53,32.72,186.58,90.53,2.11,1.49,0.18,1.49,0.57,42.89,3.25,42.1,1.67,0.7,0.11,0.25,14.5,0.0,2,2,7.1,5.5,0.15,-1.1,-1.5,MF,None,22.8
424,Marius Wolf,de GER,DF,Dortmund,de Bundesliga,28.0,1995.0,13.0,22,12,1166,47.8,1.54,0.92,0.62,0.85,0.08,0.85,1.77,0.92,0.92,0.15,0.77,0.62,2.15,1.54,0.0,2.78,0.23,2.38,0.08,0.23,0.08,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,76.7,86.5,83.7,46.1,52.85,68.92,893.38,324.08,24.08,27.85,23.62,28.23,4.08,8.85,0.08,0.12,0.18,-0.05,0.85,4.69,1.23,0.54,4.54,68.92,58.23,10.46,1.08,0.08,0.23,3.46,9.38,0.0,0.0,0.0,0.0,52.85,0.23,2.0,0.0,0.0,0.0,0.08,0.0,0.08,0.04,0.13,0.17,0.04,0.17,0.15,0.0,2.77,4.54,6.08,47.8,47.8,77.92,1.92,21.69,36.08,20.46,1.69,77.92,1.77,0.85,0.85,41.15,186.62,116.38,2.77,2.62,0.23,1.46,0.38,51.77,6.08,11.1,0.69,0.08,0.0,0.0,17.4,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6,DF,None,13.0
